seconds_elapsed,x,y,z
10.5254287109375,0.1398745198659067,2.637353331547539,9.444320343241612
10.535427490234374,0.1445985177688752,2.6687499600828,9.435425223153278
10.545426513671876,0.1492269767169436,2.7129786358309658,9.422731156806117
10.55542529296875,0.1529489034867098,2.7682623753314037,9.406578244863898
10.565424072265625,0.15650596363168043,2.829936890791465,9.388149301112827
10.575423095703124,0.1601597869030909,2.8918350869162954,9.369206097383012
10.585422119140626,0.16252834449507228,2.94744993822998,9.351818412552916
10.5954208984375,0.1617616028760182,2.990652279412644,9.338105608204426
10.605419921875,0.1582912619860981,3.0168533959395702,9.329733312709784
10.615419189453124,0.15666021437412195,3.0219358086762815,9.328115874493216
10.625418212890626,0.15996072942671413,3.0049406077193463,9.333548560521908
10.635417236328124,0.16823995376958958,2.969174151377175,9.344842663161817
10.64541650390625,0.180432782792583,2.9200150932920264,9.36009295297544
10.65541552734375,0.1953321878618627,2.8649008056415357,9.376810381612692
10.66541455078125,0.21017571613560965,2.8131336328195187,9.392150422280649
10.675413818359376,0.22139047242467513,2.773384516892592,9.403707184014182
10.685412841796875,0.22656970590143452,2.750918607344808,9.41018050871671
10.695411865234377,0.2247620956083573,2.7461131266407808,9.411627325737507
10.705410400390624,0.21755676322709583,2.7541621499957434,9.409444411271311
10.715408447265624,0.20662000667503616,2.769074524833567,9.405313321270025
10.72540673828125,0.19402149942367106,2.78497806349633,9.40088490867246
10.73540478515625,0.18291885897055468,2.7977463191181124,9.397315597945722
10.745404052734376,0.1764587753869736,2.8054982161416224,9.395127794890026
10.7554033203125,0.17699233040230766,2.808445650706116,9.394237114556388
10.76540185546875,0.18510800857126974,2.807518746924721,9.394357760556549
10.77540087890625,0.19972077190493406,2.803895948786667,9.395140411092713
10.785400146484376,0.21751862937201188,2.7982263705601977,9.396435443692342
10.795399169921875,0.2350626441320967,2.790523719616098,9.398303418494933
10.80539794921875,0.2510586202764927,2.7811596043206177,9.400665138541
10.815397216796876,0.26582229754855563,2.7719155748592907,9.402989246749057
10.825396240234374,0.2801792736200641,2.7651424323753626,9.404566503875177
10.835395263671876,0.29460245188026046,2.762335837747069,9.40495052285467
10.84539453125,0.3088616622166535,2.7636575109919455,9.40410473453218
10.855393310546877,0.32271273095502084,2.7670549705521528,9.402640453921558
10.86539208984375,0.3353815314082675,2.7691093267761766,9.401592258083278
10.875390869140626,0.34493633368630455,2.7667146980903343,9.401951548884625
10.885389892578123,0.3510629716911227,2.757852690713503,9.404328128512516
10.89538818359375,0.3544812983580168,2.7421151948218054,9.40880074663832
10.90538671875,0.3566570649001594,2.7213641130500195,9.414741490065477
10.915385498046875,0.359421449102106,2.700084794609222,9.420761250893975
10.925384521484377,0.36407532354065214,2.682523101676383,9.425598293491044
10.935383056640624,0.3707648174468176,2.6706140613158107,9.428718799929603
10.9453818359375,0.3775013446656338,2.663657334924775,9.430419214402777
10.95538037109375,0.38046392904815873,2.658693335746047,9.43170086292249
10.96537939453125,0.37750775573323414,2.6508655842681783,9.434022671745272
10.9753779296875,0.36846998595563246,2.6367606563089856,9.438331808815096
10.985376708984376,0.3545410626698576,2.616297296329363,9.444557867608237
10.995375732421875,0.3391772856543769,2.59149897181891,9.451956203371747
11.005375,0.3254041747141462,2.565066182880962,9.459647552790702
11.01537451171875,0.3137463415461436,2.538736073842384,9.467141416659928
11.025374267578124,0.3040568700226388,2.512701710248096,9.474400443173613
11.035373779296876,0.296385613842086,2.487025043457188,9.481415834337414
11.045372314453124,0.28979379555229506,2.4641718712724985,9.487584559169356
11.05537109375,0.2820528561511588,2.4495889574413767,9.491593351404086
11.06537060546875,0.2721784379838496,2.4482904822176197,9.492216644971778
11.075369140625,0.259970693678547,2.4599282078186104,9.489549655979816
11.0853681640625,0.24573594080929845,2.4787834131023225,9.48502139485322
11.09536669921875,0.23174101597104313,2.499117855717094,9.480036406430761
11.105365478515624,0.22018193202203445,2.519301782006429,9.474968214748284
11.1153642578125,0.21426269245580154,2.5429037772128162,9.468796972211326
11.125363037109375,0.21739934139605982,2.5762403675485555,9.459709684629535
11.13536181640625,0.22968909673909021,2.623910555950102,9.44630724334715
11.145360595703124,0.24860610375784054,2.683805212137848,9.428985566378604
11.155359130859376,0.2706127358459765,2.7478446109957035,9.409915141143399
11.165358154296875,0.29169273377820015,2.8069116665412293,9.391834031103603
